,text,external_id,error,classifications,error_detail
1176, res_australes new dates amphorae annual meeting of postgraduates in hellenic or roman antiquities amp egypt now online se ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.405}]",
1177,,,TRUE,,"Invalid text, empty strings are not allowed"
1178, araoameny ugandans in the washington dc maryland and virginia area we have zoom meeting for people power movement supporters ever ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.574}]",
1179,,,TRUE,,"Invalid text, empty strings are not allowed"
1180, cvdnce nd class may th pm ct free yh themed ballet class join us for an introductory ballet class using music from yuzuru ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.623}]",
1181,,,TRUE,,"Invalid text, empty strings are not allowed"
1182, cvdnce st class may nd pm ct free lecture highlighting the similarities between ballet and yuzuru skating will also exp ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.502}]",
1183,,,TRUE,,"Invalid text, empty strings are not allowed"
1184, edit_susan no we finally agreed on our number this evening and then my wife popped in while am sitting on this ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.483}]",
1185,,,TRUE,,"Invalid text, empty strings are not allowed"
1186, trophywifedayna did until yesterday because told him to go fuck himself in our zoom meeting ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.513}]",
1187,,,TRUE,,"Invalid text, empty strings are not allowed"
1188,glad zoom meeting gpsd ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.921}]",
1189,,,TRUE,,"Invalid text, empty strings are not allowed"
1190,evening all was on zoom meeting what are the nitwits going too burn down or grab tonight tucker,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.712}]",
1191,,,TRUE,,"Invalid text, empty strings are not allowed"
1192,an invitation from thomas_theis call for abstracts virtual parahydrogen enhanced resonance meeting st ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.581}]",
1193,,,TRUE,,"Invalid text, empty strings are not allowed"
1194,signed off nearly every zoom meeting today with stream chromatica at midnight ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.786}]",
1195,,,TRUE,,"Invalid text, empty strings are not allowed"
1196, arkeithperkins join us tomorrow for the fend open forum aubree hawley sarah jones discuss food safety nutrition amp sleep amp ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.701}]",
1197,,,TRUE,,"Invalid text, empty strings are not allowed"
1198, malar ne hmu if you re interested in helping write petition to oppose this meeting via zoom at pm pacific pm eastern tonight ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.721}]",
1199,,,TRUE,,"Invalid text, empty strings are not allowed"
1200, hopeandhealfund don forget to join our covid webinar series when two public health crises collide tomorrow at am pst join promp ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.543}]",
1201,,,TRUE,,"Invalid text, empty strings are not allowed"
1202, laur_berger info for deaf hh ppl if you re stuck in the middle of hearing centric zoom calls that aren inclusive read no asl engl ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.591}]",
1203,,,TRUE,,"Invalid text, empty strings are not allowed"
1204, chikaatganap see you tomorrow misskareee and aljonmendoza_ on our zoom meeting presscon for labyu hehe don forget to subscribe ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.771}]",
1205,,,TRUE,,"Invalid text, empty strings are not allowed"
1206,tonight attended great cdpug members showcase thank you to the organizers excellent event past cdpug ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.918}]",
1207,,,TRUE,,"Invalid text, empty strings are not allowed"
1208,some say wmn are busy at home wmn taking care of the kids women don have time for politics not likely ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.711}]",
1209,,,TRUE,,"Invalid text, empty strings are not allowed"
1210,thank you coach_butts and lfc_football for the great zoom meeting tonight ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.985}]",
1211,,,TRUE,,"Invalid text, empty strings are not allowed"
1212,just got off zoom meeting with the myers park high school football team led by scotchadwick love when coach ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.96}]",
1213,,,TRUE,,"Invalid text, empty strings are not allowed"
1214,june the casita maria book club starts dealing in dreams by lilliam rivera lilliam will join the chat on ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.517}]",
1215,,,TRUE,,"Invalid text, empty strings are not allowed"
1216,the students in miss monroe pm preschool class had visit from mr brett who joined us for our zoom meeting toda ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.811}]",
1217,,,TRUE,,"Invalid text, empty strings are not allowed"
1218,the number of times my laptop decides to restart during zoom meeting is ridiculous,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.985}]",
1219,,,TRUE,,"Invalid text, empty strings are not allowed"
1220,zoom meeting with the dean of the college of engineering tomorrow ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.875}]",
1221,,,TRUE,,"Invalid text, empty strings are not allowed"
1222,we have rescheduled our spring board meeting for june rd at pm due covid crisis we will be meeting via ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.546}]",
1223,,,TRUE,,"Invalid text, empty strings are not allowed"
1224,when your principal of days makes it priority to join your last zoom_us meeting zoom_us please make your ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.522}]",
1225,,,TRUE,,"Invalid text, empty strings are not allowed"
1226,we are live come join us now on zoom for our wildlandfire preparedness town hall meeting speakers include our fi ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.984}]",
1227,,,TRUE,,"Invalid text, empty strings are not allowed"
1228,zoom meeting today finally gonna start wfh shopee is waving hahahaha,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.609}]",
1229,,,TRUE,,"Invalid text, empty strings are not allowed"
1230,thinking of putting zoom meeting together and posting it on here in hopes that someone will answer this question ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.757}]",
1231,,,TRUE,,"Invalid text, empty strings are not allowed"
1232, jaws show so made custom zoom background for my next meeting where bring myself cup of tea ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.691}]",
1233,,,TRUE,,"Invalid text, empty strings are not allowed"
1234, nycaic join us akeem browder and other directly impacted leaders tomorrow at am as we virtually commemorate the anniversary ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.856}]",
1235,,,TRUE,,"Invalid text, empty strings are not allowed"
1236,at least brianpallister did not make these remarks in zoom meeting call from his costa rica mansion ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.907}]",
1237,,,TRUE,,"Invalid text, empty strings are not allowed"
1238,had great zoom meeting with coach coachdjcroley and the staff at warnerufootball tonight royals ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.805}]",
1239,,,TRUE,,"Invalid text, empty strings are not allowed"
1240, davidjmalan in minutes via zoom_us cs live class on cybersecurity register at if you like to att ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.669}]",
1241,,,TRUE,,"Invalid text, empty strings are not allowed"
1242, jaws show so made custom zoom background for my next meeting where bring myself cup of tea ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.691}]",
1243,,,TRUE,,"Invalid text, empty strings are not allowed"
1244, ecanawomen tomorrow back by popular margie chair yoga conversation am pt am ct pm et register amp invite anyone who coul ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.707}]",
1245,,,TRUE,,"Invalid text, empty strings are not allowed"
1246, today evening meeting artists that from all around the world it will be saturday morning live secret ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.522}]",
1247,,,TRUE,,"Invalid text, empty strings are not allowed"
1248, ericsonlayos see you tomorrow misskareee and aljonmendoza_ on our zoom meeting presscon for labyu hehe don forget to subscribe ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.767}]",
1249,,,TRUE,,"Invalid text, empty strings are not allowed"
1250,family zoom meeting lit,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.722}]",
1251,,,TRUE,,"Invalid text, empty strings are not allowed"
1252,invitation for to scheduled zoom meeting with dr mohit dayal gupta on keeping calm no matter what ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.805}]",
1253,,,TRUE,,"Invalid text, empty strings are not allowed"
1254, samsonconnect we will be hosting our very first webinar on thursday june at pm gmt register for free at https co d ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.522}]",
1255,,,TRUE,,"Invalid text, empty strings are not allowed"
1256, esther_kang ve totally been missing my kids this week today zoom meeting does anyone miss school yeah what do you mis ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.957}]",
1257,,,TRUE,,"Invalid text, empty strings are not allowed"
1258, comoforjustice protest march virtually at am amp pm meeting id dm for password,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.852}]",
1259,,,TRUE,,"Invalid text, empty strings are not allowed"
1260,call in now to learn more about the business tiyanah wilson is inviting you to scheduled zoom meeting topic ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.64}]",
1261,,,TRUE,,"Invalid text, empty strings are not allowed"
1262, ve totally been missing my kids this week today zoom meeting does anyone miss school yeah what do ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.586}]",
1263,,,TRUE,,"Invalid text, empty strings are not allowed"
1264, misteralbie when you think you have exited zoom meeting so you can wank this pornhub ad is ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.627}]",
1265,,,TRUE,,"Invalid text, empty strings are not allowed"
1266,it jersey night for our weekly zoomcrew meeting originality award spencetillman plethora award mitchriggin ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.524}]",
1267,,,TRUE,,"Invalid text, empty strings are not allowed"
1268,new zoom meeting crisis my smoke detector battery chose that meeting to die ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.708}]",
1269,,,TRUE,,"Invalid text, empty strings are not allowed"
1270, waywardwinifred today is the last day to request your mail in ballot and vote for bernie in new mexico if you are looking for more in ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.642}]",
1271,,,TRUE,,"Invalid text, empty strings are not allowed"
1272, gourley went barefoot mine was zoom meeting ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.664}]",
1273,,,TRUE,,"Invalid text, empty strings are not allowed"
1274,if your job or career isn taking you where you want to go this business offers great opportunity to change you ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.768}]",
1275,,,TRUE,,"Invalid text, empty strings are not allowed"
1276,reminder parent meeting via zoom starting at pm about minutes please join us for important information cowboys,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.486}]",
1277,,,TRUE,,"Invalid text, empty strings are not allowed"
1278, sfwa minutes until our second mentorship meeting of nebulas the conference officially starts in the morning but these ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.736}]",
1279,,,TRUE,,"Invalid text, empty strings are not allowed"
1280, pattonoswalt my daughter class is learning about the great depression so they all watched the journey of natty gann and they re abou ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.968}]",
1281,,,TRUE,,"Invalid text, empty strings are not allowed"
1282,seth godin on tribes leadership in crisis and running the perfect zoom meeting ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.671}]",
1283,,,TRUE,,"Invalid text, empty strings are not allowed"
1284, shawnmicallef wait what was just thinking how weird looked during zoom meeting because it not how loo ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.74}]",
1285,,,TRUE,,"Invalid text, empty strings are not allowed"
1286, uwaanthsocs good morning everyone join uwaanthsocs today at pm for two early phd candidature presentations katie cur ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.538}]",
1287,,,TRUE,,"Invalid text, empty strings are not allowed"
1288, zoom zoomcodes zoommeeting zoom meeting join noww meeting id password vm ap english only and joi ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.882}]",
1289,,,TRUE,,"Invalid text, empty strings are not allowed"
1290,team zoom meeting starting in minutes check email and schoology for the link we have great guest on tonight ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.816}]",
1291,,,TRUE,,"Invalid text, empty strings are not allowed"
1292, overbrookca do you have ideas about what elected officials should do to help canadians get through the covid crisis then join us an ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.83}]",
1293,,,TRUE,,"Invalid text, empty strings are not allowed"
1294, openlibraryon over new p interactivities have been created by ontario educators during this week h create thon join us to ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.799}]",
1295,,,TRUE,,"Invalid text, empty strings are not allowed"
1296, sfwa minutes until our second mentorship meeting of nebulas the conference officially starts in the morning but these ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.736}]",
